date,description,debit,credit,balance,account_suffix,domain,source,sub_source,rule_used,parse_confidence
2023-03-11,CityRail,5.96,,12823.76,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2023-03-11,Parking Authority,18.93,,12804.83,xx9001,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-03-11,Beauty Spa,62.02,,12742.81,xx9001,Personal Care,expense,Beauty Spa,merchant_match,high
2023-03-12,Corner Grocer,28.27,,12714.54,xx9003,Groceries,expense,Corner Grocer,merchant_match,high
2023-03-12,PetSupplies Co,83.75,,12630.79,xx9002,Pet Expenses,expense,PetSupplies,merchant_match,high
2023-03-13,Home Loan Repayment,920.00,,11710.79,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2023-03-13,BeanCo Coffee,12.30,,11698.49,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-03-13,Council Rates,428.86,,11269.63,xx9001,Utilities & Rates,expense,Council Rates,merchant_match,high
2023-03-14,HomePower Utilities,325.75,,10943.88,xx9003,Utilities & Rates,expense,HomePower,merchant_match,high
2023-03-15,Salary Employer A,,3393.64,14337.52,xx9001,INCOME,income,Employer A — Wage,income_match,high
2023-03-15,Salary Employer B,,3098.80,17436.32,xx9001,INCOME,income,Employer B — Wage,income_match,high
2023-03-15,FreshMart Supermarket,134.78,,17301.54,xx9001,Groceries,expense,FreshMart,merchant_match,high
2023-03-15,BeanCo Coffee,15.05,,17286.49,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-03-15,FastFoods Drive-Thru,28.95,,17257.54,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-03-15,Telco Plus Mobile,60.00,,17197.54,xx9002,Communications & Internet,expense,Telco Plus,merchant_match,high
2023-03-15,WineCellar,37.99,,17159.55,xx9003,Alcohol,expense,WineCellar,merchant_match,high
2023-03-15,LocalBrewery,43.13,,17116.42,xx9002,Alcohol,expense,LocalBrewery,merchant_match,high
2023-03-15,BankFee,4.00,,17112.42,xx9002,Bank Fees,expense,BankFee,merchant_match,high
2023-03-16,TechMegaStore,37.16,,17075.26,xx9002,Technology & Equipment,expense,TechMegaStore,merchant_match,high
2023-03-17,Council Rates,465.45,,16609.81,xx9003,Utilities & Rates,expense,Council Rates,merchant_match,high
2023-03-18,BeanCo Coffee,16.01,,16593.80,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-03-18,Parking Authority,16.09,,16577.71,xx9002,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-03-19,MusicCloud,12.00,,16565.71,xx9002,Media Subscriptions,expense,MusicCloud,merchant_match,high
2023-03-19,Big Box Hardware,83.03,,16482.68,xx9002,Home & Garden,expense,Big Box Hardware,merchant_match,high
2023-03-19,Fashion Outlet,56.55,,16426.13,xx9001,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2023-03-20,Home Loan Repayment,920.00,,15506.13,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2023-03-20,FreshMart Supermarket,100.97,,15405.16,xx9003,Groceries,expense,FreshMart,merchant_match,high
2023-03-20,BeanCo Coffee,12.69,,15392.47,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-03-20,Council Rates,446.69,,14945.78,xx9002,Utilities & Rates,expense,Council Rates,merchant_match,high
2023-03-21,FreshMart Supermarket,89.86,,14855.92,xx9001,Groceries,expense,FreshMart,merchant_match,high
2023-03-21,FastFoods Drive-Thru,21.45,,14834.47,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-03-24,BeanCo Coffee,11.05,,14823.42,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-03-24,Pizza Palace,29.91,,14793.51,xx9003,Dining Out & Takeaway,expense,Pizza Palace,merchant_match,high
2023-03-24,Big Box Hardware,79.57,,14713.94,xx9002,Home & Garden,expense,Big Box Hardware,merchant_match,high
2023-03-24,ShoeStore,140.88,,14573.06,xx9003,Clothing & Footwear,expense,ShoeStore,merchant_match,high
2023-03-24,WineCellar,62.38,,14510.68,xx9001,Alcohol,expense,WineCellar,merchant_match,high
2023-03-25,FreshMart Supermarket,82.38,,14428.30,xx9001,Groceries,expense,FreshMart,merchant_match,high
2023-03-25,CityRail,6.83,,14421.47,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2023-03-25,Australia Post,26.10,,14395.37,xx9003,Administrative & Post,expense,Australia Post,merchant_match,high
2023-03-26,FuelStop Petrol,72.19,,14323.18,xx9001,Vehicle Expenses,expense,FuelStop,merchant_match,high
2023-03-26,Fashion Outlet,50.27,,14272.91,xx9003,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2023-03-27,Home Loan Repayment,920.00,,13352.91,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2023-03-27,CityRail,8.04,,13344.87,xx9001,Transport & Parking,expense,CityRail,merchant_match,high
2023-03-27,WaterCorp,133.53,,13211.34,xx9003,Utilities & Rates,expense,WaterCorp,merchant_match,high
2023-03-27,MedCentre,53.45,,13157.89,xx9003,Medical & Health,expense,MedCentre,merchant_match,high
2023-03-27,Big Box Hardware,59.22,,13098.67,xx9003,Home & Garden,expense,Big Box Hardware,merchant_match,high
2023-03-27,TechMegaStore,274.26,,12824.41,xx9003,Technology & Equipment,expense,TechMegaStore,merchant_match,high
2023-03-28,FuelStop Petrol,91.99,,12732.42,xx9001,Vehicle Expenses,expense,FuelStop,merchant_match,high
2023-03-28,PetSupplies Co,43.38,,12689.04,xx9003,Pet Expenses,expense,PetSupplies,merchant_match,high
2023-03-29,Salary Employer A,,3520.64,16209.68,xx9001,INCOME,income,Employer A — Wage,income_match,high
2023-03-29,Salary Employer B,,2735.12,18944.80,xx9001,INCOME,income,Employer B — Wage,income_match,high
2023-03-29,Parking Authority,9.45,,18935.35,xx9002,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-03-29,WaterCorp,117.26,,18818.09,xx9003,Utilities & Rates,expense,WaterCorp,merchant_match,high
2023-03-30,FuelStop Petrol,93.19,,18724.90,xx9001,Vehicle Expenses,expense,FuelStop,merchant_match,high
2023-03-30,PetSupplies Co,54.02,,18670.88,xx9001,Pet Expenses,expense,PetSupplies,merchant_match,high
2023-03-30,FitnessFirst Gym,65.00,,18605.88,xx9002,Sport & Hobbies,expense,FitnessFirst,merchant_match,high
2023-03-31,FreshMart Supermarket,154.75,,18451.13,xx9002,Groceries,expense,FreshMart,merchant_match,high
2023-03-31,BeanCo Coffee,17.38,,18433.75,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-03-31,CityRail,7.03,,18426.72,xx9001,Transport & Parking,expense,CityRail,merchant_match,high
2023-03-31,YogaStudio,45.00,,18381.72,xx9001,Sport & Hobbies,expense,YogaStudio,merchant_match,high
2023-04-01,FreshMart Supermarket,136.07,,18245.65,xx9001,Groceries,expense,FreshMart,merchant_match,high
2023-04-01,Corner Grocer,44.09,,18201.56,xx9002,Groceries,expense,Corner Grocer,merchant_match,high
2023-04-01,BeanCo Coffee,13.68,,18187.88,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-01,FuelStop Petrol,75.24,,18112.64,xx9003,Vehicle Expenses,expense,FuelStop,merchant_match,high
2023-04-01,Parking Authority,9.33,,18103.31,xx9003,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-04-01,Telco Plus Mobile,60.00,,18043.31,xx9003,Communications & Internet,expense,Telco Plus,merchant_match,high
2023-04-03,Home Loan Repayment,920.00,,17123.31,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2023-04-03,BeanCo Coffee,10.56,,17112.75,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-03,CityPharmacy,17.76,,17094.99,xx9003,Medical & Health,expense,CityPharmacy,merchant_match,high
2023-04-03,Fashion Outlet,62.57,,17032.42,xx9002,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2023-04-03,LocalBrewery,52.68,,16979.74,xx9001,Alcohol,expense,LocalBrewery,merchant_match,high
2023-04-03,Hairdresser,53.76,,16925.98,xx9003,Personal Care,expense,Hairdresser,merchant_match,high
2023-04-04,FastFoods Drive-Thru,18.25,,16907.73,xx9003,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-04-04,Parking Authority,19.85,,16887.88,xx9002,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-04-05,Corner Grocer,47.53,,16840.35,xx9003,Groceries,expense,Corner Grocer,merchant_match,high
2023-04-05,BeanCo Coffee,14.69,,16825.66,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-05,FastFoods Drive-Thru,22.22,,16803.44,xx9003,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-04-05,CityPharmacy,27.96,,16775.48,xx9002,Medical & Health,expense,CityPharmacy,merchant_match,high
2023-04-06,CityRail,8.53,,16766.95,xx9001,Transport & Parking,expense,CityRail,merchant_match,high
2023-04-06,Parking Authority,14.03,,16752.92,xx9001,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-04-06,AutoSure Car Insurance,95.65,,16657.27,xx9002,Insurance,expense,AutoSure,merchant_match,high
2023-04-06,StreamFlix,19.00,,16638.27,xx9002,Media Subscriptions,expense,StreamFlix,merchant_match,high
2023-04-07,CityRail,7.18,,16631.09,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2023-04-09,Corner Grocer,52.53,,16578.56,xx9003,Groceries,expense,Corner Grocer,merchant_match,high
2023-04-09,BeanCo Coffee,15.29,,16563.27,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-09,FastFoods Drive-Thru,24.98,,16538.29,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-04-09,CityRail,8.67,,16529.62,xx9001,Transport & Parking,expense,CityRail,merchant_match,high
2023-04-09,Parking Authority,15.16,,16514.46,xx9001,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-04-09,MedCentre,124.61,,16389.85,xx9001,Medical & Health,expense,MedCentre,merchant_match,high
2023-04-09,Fashion Outlet,81.81,,16308.04,xx9002,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2023-04-09,LocalBrewery,45.66,,16262.38,xx9001,Alcohol,expense,LocalBrewery,merchant_match,high
2023-04-10,Home Loan Repayment,920.00,,15342.38,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2023-04-10,BeanCo Coffee,9.75,,15332.63,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-10,FastFoods Drive-Thru,13.32,,15319.31,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-04-10,CityRail,8.72,,15310.59,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2023-04-10,WaterCorp,85.91,,15224.68,xx9003,Utilities & Rates,expense,WaterCorp,merchant_match,high
2023-04-10,MusicCloud,12.00,,15212.68,xx9001,Media Subscriptions,expense,MusicCloud,merchant_match,high
2023-04-11,BeanCo Coffee,14.00,,15198.68,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-11,FastFoods Drive-Thru,15.37,,15183.31,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-04-11,FuelStop Petrol,81.09,,15102.22,xx9001,Vehicle Expenses,expense,FuelStop,merchant_match,high
2023-04-11,Parking Authority,15.56,,15086.66,xx9001,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-04-11,AutoSure Car Insurance,109.48,,14977.18,xx9003,Insurance,expense,AutoSure,merchant_match,high
2023-04-12,Salary Employer A,,3543.89,18521.07,xx9001,INCOME,income,Employer A — Wage,income_match,high
2023-04-12,Salary Employer B,,2791.07,21312.14,xx9001,INCOME,income,Employer B — Wage,income_match,high
2023-04-12,PetSupplies Co,80.15,,21231.99,xx9002,Pet Expenses,expense,PetSupplies,merchant_match,high
2023-04-13,BeanCo Coffee,14.97,,21217.02,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-13,Pizza Palace,33.15,,21183.87,xx9001,Dining Out & Takeaway,expense,Pizza Palace,merchant_match,high
2023-04-13,FuelStop Petrol,94.03,,21089.84,xx9001,Vehicle Expenses,expense,FuelStop,merchant_match,high
2023-04-13,CityRail,9.99,,21079.85,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2023-04-13,Parking Authority,19.21,,21060.64,xx9002,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-04-13,Big Box Hardware,69.27,,20991.37,xx9001,Home & Garden,expense,Big Box Hardware,merchant_match,high
2023-04-13,BankFee,4.00,,20987.37,xx9003,Bank Fees,expense,BankFee,merchant_match,high
2023-04-14,BeanCo Coffee,13.13,,20974.24,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-14,AutoSure Car Insurance,101.94,,20872.30,xx9002,Insurance,expense,AutoSure,merchant_match,high
2023-04-15,BeanCo Coffee,13.74,,20858.56,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-15,LocalBrewery,33.72,,20824.84,xx9002,Alcohol,expense,LocalBrewery,merchant_match,high
2023-04-15,FitnessFirst Gym,65.00,,20759.84,xx9001,Sport & Hobbies,expense,FitnessFirst,merchant_match,high
2023-04-16,VetCare Animal Hospital,146.66,,20613.18,xx9003,Pet Expenses,expense,VetCare,merchant_match,high
2023-04-16,YogaStudio,45.00,,20568.18,xx9001,Sport & Hobbies,expense,YogaStudio,merchant_match,high
2023-04-17,Home Loan Repayment,920.00,,19648.18,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2023-04-17,BeanCo Coffee,13.44,,19634.74,xx9001,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-17,CityPharmacy,46.57,,19588.17,xx9003,Medical & Health,expense,CityPharmacy,merchant_match,high
2023-04-17,Charity Foundation,25.00,,19563.17,xx9002,Donations & Charity,expense,Charity Foundation,merchant_match,high
2023-04-18,CityRail,9.17,,19554.00,xx9003,Transport & Parking,expense,CityRail,merchant_match,high
2023-04-18,FibreNet Internet,85.00,,19469.00,xx9002,Communications & Internet,expense,FibreNet,merchant_match,high
2023-04-18,Big Box Hardware,73.04,,19395.96,xx9003,Home & Garden,expense,Big Box Hardware,merchant_match,high
2023-04-18,Australia Post,20.08,,19375.88,xx9003,Administrative & Post,expense,Australia Post,merchant_match,high
2023-04-19,BeanCo Coffee,6.31,,19369.57,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-20,CityRail,9.62,,19359.95,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2023-04-21,Parking Authority,16.95,,19343.00,xx9002,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-04-22,WineCellar,61.15,,19281.85,xx9003,Alcohol,expense,WineCellar,merchant_match,high
2023-04-23,Corner Grocer,44.70,,19237.15,xx9001,Groceries,expense,Corner Grocer,merchant_match,high
2023-04-23,LocalBrewery,36.07,,19201.08,xx9003,Alcohol,expense,LocalBrewery,merchant_match,high
2023-04-24,Home Loan Repayment,920.00,,18281.08,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2023-04-24,FreshMart Supermarket,118.14,,18162.94,xx9001,Groceries,expense,FreshMart,merchant_match,high
2023-04-24,HomePower Utilities,269.10,,17893.84,xx9003,Utilities & Rates,expense,HomePower,merchant_match,high
2023-04-25,FreshMart Supermarket,94.74,,17799.10,xx9003,Groceries,expense,FreshMart,merchant_match,high
2023-04-25,Beauty Spa,67.50,,17731.60,xx9003,Personal Care,expense,Beauty Spa,merchant_match,high
2023-04-26,Salary Employer A,,3293.17,21024.77,xx9001,INCOME,income,Employer A — Wage,income_match,high
2023-04-26,Salary Employer B,,2809.00,23833.77,xx9001,INCOME,income,Employer B — Wage,income_match,high
2023-04-26,BeanCo Coffee,13.88,,23819.89,xx9002,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-26,FastFoods Drive-Thru,21.14,,23798.75,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-04-26,CityRail,9.51,,23789.24,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2023-04-26,VetCare Animal Hospital,81.94,,23707.30,xx9003,Pet Expenses,expense,VetCare,merchant_match,high
2023-04-27,Corner Grocer,42.70,,23664.60,xx9001,Groceries,expense,Corner Grocer,merchant_match,high
2023-04-28,BeanCo Coffee,12.67,,23651.93,xx9003,Dining Out & Takeaway,expense,BeanCo,merchant_match,high
2023-04-28,PetSupplies Co,47.21,,23604.72,xx9001,Pet Expenses,expense,PetSupplies,merchant_match,high
2023-04-28,StreamFlix,19.00,,23585.72,xx9002,Media Subscriptions,expense,StreamFlix,merchant_match,high
2023-04-29,FastFoods Drive-Thru,23.59,,23562.13,xx9002,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-04-29,Parking Authority,13.32,,23548.81,xx9002,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-04-30,FuelStop Petrol,100.52,,23448.29,xx9002,Vehicle Expenses,expense,FuelStop,merchant_match,high
2023-05-01,Home Loan Repayment,920.00,,22528.29,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
2023-05-01,FreshMart Supermarket,112.59,,22415.70,xx9001,Groceries,expense,FreshMart,merchant_match,high
2023-05-01,FastFoods Drive-Thru,13.57,,22402.13,xx9003,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-05-01,Fashion Outlet,18.90,,22383.23,xx9003,Clothing & Footwear,expense,Fashion Outlet,merchant_match,high
2023-05-02,FastFoods Drive-Thru,28.93,,22354.30,xx9003,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-05-02,CityRail,8.49,,22345.81,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2023-05-02,WineCellar,60.04,,22285.77,xx9002,Alcohol,expense,WineCellar,merchant_match,high
2023-05-03,FastFoods Drive-Thru,29.16,,22256.61,xx9003,Dining Out & Takeaway,expense,FastFoods,merchant_match,high
2023-05-03,Parking Authority,15.04,,22241.57,xx9002,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-05-03,HealthShield Insurance,222.96,,22018.61,xx9002,Insurance,expense,HealthShield,merchant_match,high
2023-05-04,CityRail,8.81,,22009.80,xx9002,Transport & Parking,expense,CityRail,merchant_match,high
2023-05-04,Parking Authority,13.24,,21996.56,xx9003,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-05-04,CinemaWorld,31.57,,21964.99,xx9003,Social & Recreation,expense,CinemaWorld,merchant_match,high
2023-05-05,FreshMart Supermarket,81.97,,21883.02,xx9003,Groceries,expense,FreshMart,merchant_match,high
2023-05-05,HomePower Utilities,321.16,,21561.86,xx9003,Utilities & Rates,expense,HomePower,merchant_match,high
2023-05-05,Big Box Hardware,49.50,,21512.36,xx9001,Home & Garden,expense,Big Box Hardware,merchant_match,high
2023-05-05,Australia Post,16.17,,21496.19,xx9001,Administrative & Post,expense,Australia Post,merchant_match,high
2023-05-06,FreshMart Supermarket,117.58,,21378.61,xx9002,Groceries,expense,FreshMart,merchant_match,high
2023-05-06,Corner Grocer,49.56,,21329.05,xx9001,Groceries,expense,Corner Grocer,merchant_match,high
2023-05-06,Parking Authority,17.08,,21311.97,xx9003,Transport & Parking,expense,Parking Authority,merchant_match,high
2023-05-06,HealthShield Insurance,210.99,,21100.98,xx9003,Insurance,expense,HealthShield,merchant_match,high
2023-05-06,CityPharmacy,20.17,,21080.81,xx9003,Medical & Health,expense,CityPharmacy,merchant_match,high
2023-05-06,PetSupplies Co,64.86,,21015.95,xx9001,Pet Expenses,expense,PetSupplies,merchant_match,high
2023-05-06,WineCellar,62.61,,20953.34,xx9003,Alcohol,expense,WineCellar,merchant_match,high
2023-05-06,LocalBrewery,44.46,,20908.88,xx9002,Alcohol,expense,LocalBrewery,merchant_match,high
2023-05-06,FitnessFirst Gym,65.00,,20843.88,xx9001,Sport & Hobbies,expense,FitnessFirst,merchant_match,high
2023-05-07,FreshMart Supermarket,91.02,,20752.86,xx9002,Groceries,expense,FreshMart,merchant_match,high
2023-05-08,Home Loan Repayment,920.00,,19832.86,xx9001,Housing – Mortgage,expense,Home Loan,mortgage_pattern,high
